activity_id,user_id,company_id,date,logins,time_spent_mins,pages_visited,support_tickets
47906,147,2,2022-04-30,1,33.11,3,0
47907,147,2,2022-05-05,6,149.97,28,0
47908,147,2,2022-05-09,3,81.35,12,0
47909,147,2,2022-05-13,2,42.43,6,0
47910,147,2,2022-05-20,2,59.82,5,0
47911,147,2,2022-05-26,6,147.12,21,1
47912,147,2,2022-05-30,3,69.39,10,0
47913,147,2,2022-06-03,4,97.28,18,0
47914,147,2,2022-06-09,7,181.46,21,0
47915,147,2,2022-06-12,4,97.73,14,0
47916,147,2,2022-06-19,3,66.28,10,0
47917,147,2,2022-06-22,1,19.47,3,0
47918,147,2,2022-06-25,7,176.97,23,0
47919,147,2,2022-07-02,4,108.12,17,0
47920,147,2,2022-07-08,2,41.36,9,0
47921,147,2,2022-07-15,1,15.9,2,0
47922,147,2,2022-07-21,5,117.05,23,0
47923,147,2,2022-07-25,6,149.7,16,0
47924,147,2,2022-07-28,5,134.9,23,0
47925,147,2,2022-08-02,6,141.94,16,0
47926,147,2,2022-08-05,6,149.78,17,0
47927,147,2,2022-08-09,5,125.09,18,0
47928,147,2,2022-08-15,6,157.63,16,0
47929,147,2,2022-08-18,5,128.93,18,0
47930,147,2,2022-08-21,5,121.9,23,0
47931,147,2,2022-08-28,6,152.44,16,0
47932,147,2,2022-09-04,7,179.72,17,0
47933,147,2,2022-09-08,3,84.49,14,0
47934,147,2,2022-09-11,6,151.47,24,0
47935,147,2,2022-09-14,2,44.7,6,0
47936,147,2,2022-09-21,3,68.6,13,0
47937,147,2,2022-09-26,2,45.0,9,0
47938,147,2,2022-10-02,5,126.41,20,0
47939,147,2,2022-10-09,7,184.59,33,0
47940,147,2,2022-10-15,4,105.77,10,0
47941,147,2,2022-10-18,6,143.2,24,0
47942,147,2,2022-10-22,3,67.06,10,0
47943,147,2,2022-10-29,6,141.23,20,0
47944,147,2,2022-11-04,4,109.85,18,0
47945,147,2,2022-11-07,3,68.97,9,0
47946,147,2,2022-11-14,2,57.68,5,0
47947,147,2,2022-11-21,3,79.03,8,0
47948,147,2,2022-11-25,3,81.52,13,0
47949,147,2,2022-11-29,6,154.47,20,0
47950,147,2,2022-12-05,6,147.37,16,1
47951,147,2,2022-12-10,1,23.97,2,0
47952,147,2,2022-12-17,6,157.95,16,0
47953,147,2,2022-12-22,2,43.52,6,0
47954,147,2,2022-12-25,5,131.95,15,0
47955,147,2,2022-12-29,1,20.97,3,0
47956,147,2,2023-01-05,3,77.19,9,0
47957,147,2,2023-01-12,7,177.68,27,0
47958,147,2,2023-01-15,6,152.14,23,0
47959,147,2,2023-01-21,4,90.51,17,0
47960,147,2,2023-01-28,4,93.26,14,0
47961,147,2,2023-02-02,3,67.83,7,1
47962,147,2,2023-02-06,4,104.17,18,0
47963,147,2,2023-02-12,4,99.57,16,0
47964,147,2,2023-02-18,6,159.91,25,0
47965,147,2,2023-02-24,3,71.9,10,0
47966,147,2,2023-03-02,6,147.41,23,0
47967,147,2,2023-03-09,5,124.55,20,0
47968,147,2,2023-03-12,2,53.43,6,0
47969,147,2,2023-03-19,7,178.17,29,0
47970,147,2,2023-03-23,1,25.49,3,1
47971,147,2,2023-03-27,4,90.0,18,0
47972,147,2,2023-04-02,5,120.65,19,0
47973,147,2,2023-04-08,6,158.31,17,0
47974,147,2,2023-04-14,1,22.07,2,0
47975,147,2,2023-04-17,4,109.77,10,0
47976,147,2,2023-04-20,3,65.15,12,1
47977,147,2,2023-04-23,4,99.78,14,1
47978,147,2,2023-04-29,4,105.57,12,1
47979,147,2,2023-05-02,3,73.76,13,0
47980,147,2,2023-05-05,3,81.73,7,1
47981,147,2,2023-05-10,5,118.04,15,0
47982,147,2,2023-05-13,2,53.13,5,0
47983,147,2,2023-05-20,2,59.76,5,0
47984,147,2,2023-05-24,5,127.24,12,0
47985,147,2,2023-05-31,4,91.23,12,0
47986,147,2,2023-06-07,2,43.46,6,1
47987,147,2,2023-06-13,2,53.4,7,0
47988,147,2,2023-06-20,4,107.51,14,0
47989,147,2,2023-06-25,4,94.11,19,0
47990,147,2,2023-07-01,1,26.52,4,0
47991,147,2,2023-07-08,7,168.29,21,0
47992,147,2,2023-07-14,1,18.9,4,0
47993,147,2,2023-07-17,3,67.99,10,0
47994,147,2,2023-07-23,6,158.28,28,0
47995,147,2,2023-07-26,4,108.97,13,0
47996,147,2,2023-07-31,3,73.89,13,0
47997,147,2,2023-08-04,2,56.56,7,0
47998,147,2,2023-08-10,4,105.24,19,0
47999,147,2,2023-08-16,4,90.64,12,0
48000,147,2,2023-08-23,4,104.5,11,0
48001,147,2,2023-08-27,4,105.53,17,0
48002,147,2,2023-08-30,7,177.23,24,0
48003,147,2,2023-09-05,4,90.56,16,0
48004,147,2,2023-09-08,4,93.14,16,1
48005,147,2,2023-09-12,4,105.69,10,0
48006,147,2,2023-09-15,3,65.59,13,0
48007,147,2,2023-09-22,5,129.92,22,0
48008,147,2,2023-09-28,4,93.32,18,0
48009,147,2,2023-10-04,3,83.22,14,0
48010,147,2,2023-10-10,4,90.56,19,0
48011,147,2,2023-10-14,5,124.1,24,0
48012,147,2,2023-10-21,5,123.94,23,0
48013,147,2,2023-10-28,5,126.37,22,0
48014,147,2,2023-11-01,1,30.83,3,0
48015,147,2,2023-11-07,2,51.13,8,0
48016,147,2,2023-11-14,3,77.71,14,0
48017,147,2,2023-11-17,4,90.55,16,0
48018,147,2,2023-11-21,5,133.49,15,0
48019,147,2,2023-11-25,6,140.58,15,2
48020,147,2,2023-12-02,4,92.45,14,0
48021,147,2,2023-12-06,4,107.89,15,1
48022,147,2,2023-12-13,3,70.0,12,0
48023,147,2,2023-12-19,3,83.85,14,0
48024,147,2,2023-12-25,6,146.06,15,0
48025,147,2,2023-12-29,3,83.21,8,0
48026,147,2,2024-01-05,7,170.43,32,0
48027,147,2,2024-01-12,6,157.85,27,0
48028,147,2,2024-01-19,5,126.58,24,0
48029,147,2,2024-01-26,6,148.15,16,0
48030,147,2,2024-02-01,3,74.28,11,0
48031,147,2,2024-02-08,6,148.13,25,0
48032,147,2,2024-02-15,3,82.26,13,0
48033,147,2,2024-02-18,6,152.41,18,0
48034,147,2,2024-02-23,4,90.32,12,0
48035,147,2,2024-02-26,3,69.46,8,0
48036,147,2,2024-03-04,6,142.07,28,0
48037,147,2,2024-03-10,7,167.67,28,0
48038,147,2,2024-03-13,2,47.43,7,0
48039,147,2,2024-03-17,4,108.95,15,0
48040,147,2,2024-03-20,6,141.71,24,0
48041,147,2,2024-03-23,4,109.2,16,0
48042,147,2,2024-03-26,2,51.11,6,0
48043,147,2,2024-03-29,4,96.02,17,0
48044,147,2,2024-04-05,6,158.4,15,0
48045,147,2,2024-04-08,4,92.35,17,1
48046,147,2,2024-04-14,6,146.98,18,0
48047,147,2,2024-04-21,5,129.67,18,1
48048,147,2,2024-04-28,5,123.68,16,0
48049,147,2,2024-05-05,5,121.01,23,0
48050,147,2,2024-05-11,3,71.1,14,0
48051,147,2,2024-05-15,7,165.17,24,0
48052,147,2,2024-05-20,3,83.82,13,0
48053,147,2,2024-05-24,2,47.14,8,0
48054,147,2,2024-05-29,3,78.0,11,1
48055,147,2,2024-06-04,4,92.1,11,0
48056,147,2,2024-06-07,3,67.04,13,0
48057,147,2,2024-06-13,7,170.65,32,0
48058,147,2,2024-06-16,1,23.72,4,0
48059,147,2,2024-06-23,5,118.47,20,1
48060,147,2,2024-06-30,3,69.86,14,0
48061,147,2,2024-07-04,2,42.86,6,0
48062,147,2,2024-07-10,5,125.55,18,0
48063,147,2,2024-07-15,1,19.89,2,0
48064,147,2,2024-07-22,4,106.01,16,0
48065,147,2,2024-07-29,4,100.99,10,0
48066,147,2,2024-08-05,4,101.6,16,0
48067,147,2,2024-08-08,4,93.12,11,1
48068,147,2,2024-08-14,3,80.01,13,0
48069,147,2,2024-08-19,1,26.91,4,1
48070,147,2,2024-08-24,6,152.93,17,0
48071,147,2,2024-08-30,4,102.4,15,0
48072,147,2,2024-09-06,4,107.16,13,1
48073,147,2,2024-09-09,2,40.24,9,0
48074,147,2,2024-09-14,1,27.39,3,0
48075,147,2,2024-09-20,3,73.01,11,0
48076,147,2,2024-09-25,5,121.77,17,0
48077,147,2,2024-10-02,7,167.06,23,0
48078,147,2,2024-10-06,3,69.21,12,0
48079,147,2,2024-10-12,7,179.65,30,0
48080,147,2,2024-10-15,3,80.73,7,0
48081,147,2,2024-10-21,2,50.4,9,2
48082,147,2,2024-10-28,4,100.16,12,1
48083,147,2,2024-11-02,6,152.15,16,0
48084,147,2,2024-11-09,2,42.84,9,0
48085,147,2,2024-11-16,2,51.97,5,0
48086,147,2,2024-11-21,4,108.18,18,1
48087,147,2,2024-11-24,4,104.71,19,0
48088,147,2,2024-11-28,5,118.56,18,0
48089,147,2,2024-12-02,4,93.63,19,0
48090,147,2,2024-12-06,6,150.81,20,0
48091,147,2,2024-12-13,4,100.24,15,0
48092,147,2,2024-12-17,5,131.78,21,0
48093,147,2,2024-12-21,3,71.51,14,1
48094,147,2,2024-12-26,6,149.17,18,0
48095,147,2,2025-01-01,1,32.64,2,1
48096,147,2,2025-01-08,5,130.52,14,0
48097,147,2,2025-01-15,4,93.85,11,2
48098,147,2,2025-01-18,7,170.77,19,0
48099,147,2,2025-01-21,5,117.44,19,0
48100,147,2,2025-01-28,3,83.88,8,0
48101,147,2,2025-02-02,5,127.61,16,2
48102,147,2,2025-02-06,7,174.63,27,0
48103,147,2,2025-02-09,3,77.4,10,0
48104,147,2,2025-02-16,4,109.37,13,1
48105,147,2,2025-02-22,3,68.93,9,1
48106,147,2,2025-03-01,1,18.44,4,0
48107,147,2,2025-03-07,4,95.6,10,2
48108,147,2,2025-03-13,2,49.83,6,0
48109,147,2,2025-03-16,5,123.77,19,0
48110,147,2,2025-03-21,2,42.31,9,0
48111,147,2,2025-03-26,5,126.69,20,2
48112,147,2,2025-04-02,4,93.16,13,0
48113,147,2,2025-04-08,4,92.2,10,0
48114,147,2,2025-04-15,5,129.34,17,1
48115,147,2,2025-04-18,2,58.33,6,0
48116,147,2,2025-04-24,3,77.14,14,0
48117,147,2,2025-05-01,7,180.88,30,0
48118,147,2,2025-05-08,3,70.95,8,0
48119,147,2,2025-05-13,7,169.14,24,0
48120,147,2,2025-05-17,3,77.1,8,1
48121,147,2,2025-05-21,4,99.62,10,0
48122,147,2,2025-05-27,4,107.17,14,0
48123,147,2,2025-05-30,1,20.49,4,0
48124,147,2,2025-06-06,5,122.03,16,0
48125,147,2,2025-06-09,5,127.27,13,1
48126,147,2,2025-06-16,2,41.0,8,0
48127,147,2,2025-06-20,5,132.57,23,0
48128,147,2,2025-06-24,5,132.09,22,0
48129,147,2,2025-06-30,5,129.54,13,0
48130,147,2,2025-07-04,4,107.13,12,0
48131,147,2,2025-07-08,4,104.57,19,0
48132,147,2,2025-07-14,4,101.77,18,0
48133,147,2,2025-07-19,6,145.13,29,0
48134,147,2,2025-07-23,4,100.52,11,0
48135,147,2,2025-07-29,5,133.76,13,0
48136,147,2,2025-08-01,3,77.08,9,0
48137,147,2,2025-08-04,7,184.84,17,0
48138,147,2,2025-08-08,2,53.28,7,2
48139,147,2,2025-08-14,5,120.2,22,0
48140,147,2,2025-08-18,4,109.94,13,0
48141,147,2,2025-08-25,2,55.93,5,1
48142,147,2,2025-08-29,2,57.14,5,0
48143,147,2,2025-09-02,4,97.55,10,0
48144,147,2,2025-09-06,2,41.93,6,0
48145,147,2,2025-09-12,5,118.97,23,1
48146,147,2,2025-09-17,4,100.92,11,0
48147,147,2,2025-09-21,5,133.69,14,1
48148,147,2,2025-09-27,6,150.88,19,0
48149,147,2,2025-10-04,6,157.21,27,1
48150,147,2,2025-10-10,7,170.78,27,0
48151,147,2,2025-10-17,2,50.26,9,0
48152,147,2,2025-10-20,3,79.89,10,0
48153,147,2,2025-10-26,4,104.17,18,1
48154,147,2,2025-11-02,4,90.59,15,0
48155,147,2,2025-11-06,4,106.48,13,0
48156,147,2,2025-11-09,5,120.67,19,0
48157,147,2,2025-11-14,3,83.41,11,0
48158,147,2,2025-11-19,4,108.99,11,0
48159,147,2,2025-11-23,6,152.56,20,0
48160,147,2,2025-11-30,3,67.13,13,0
48161,147,2,2025-12-04,6,148.26,22,0
48162,147,2,2025-12-07,4,100.19,18,0
48163,147,2,2025-12-11,4,105.02,18,0
48164,147,2,2025-12-16,2,54.35,9,1
48165,147,2,2025-12-22,7,165.1,30,0
48166,147,2,2025-12-28,1,26.56,3,0
48167,147,2,2026-01-01,6,150.7,26,0
48168,147,2,2026-01-04,4,99.58,18,0
48169,147,2,2026-01-09,4,95.86,12,0
48170,147,2,2026-01-13,5,122.32,22,1
48171,147,2,2026-01-17,6,155.6,25,0
48172,147,2,2026-01-24,4,91.61,12,0
48173,147,2,2026-01-30,2,49.42,8,0
48174,147,2,2026-02-05,6,153.49,21,0
48175,147,2,2026-02-10,3,71.89,12,1
48176,147,2,2026-02-17,6,158.17,21,0
48177,147,2,2026-02-23,4,104.77,14,2
48178,147,2,2026-02-26,6,159.1,18,0
48179,147,2,2026-03-05,3,70.08,13,1
48180,147,2,2026-03-09,5,116.39,12,0
48181,147,2,2026-03-14,3,79.19,11,1
48182,147,2,2026-03-18,7,174.63,23,0
48183,147,2,2026-03-21,1,17.62,3,0
48184,147,2,2026-03-28,4,100.88,17,0
48185,147,2,2026-03-31,4,100.29,12,0
48186,147,2,2026-04-03,3,71.2,9,1
48187,147,2,2026-04-09,4,93.34,10,0
48188,147,2,2026-04-14,4,91.98,18,0
48189,147,2,2026-04-19,3,71.71,12,0
48190,147,2,2026-04-24,5,132.45,13,0
48191,147,2,2026-04-29,2,50.98,9,0
48192,147,2,2026-05-04,5,127.21,15,0
48193,147,2,2026-05-11,5,120.14,19,0
48194,147,2,2026-05-17,5,122.3,21,0
48195,147,2,2026-05-23,2,55.23,6,0
48196,147,2,2026-05-27,4,108.85,17,0
48197,147,2,2026-06-03,5,122.44,13,0
48198,147,2,2026-06-07,5,127.08,23,0
48199,147,2,2026-06-12,4,90.35,11,1
48200,147,2,2026-06-19,2,48.11,6,0
48201,147,2,2026-06-22,4,90.07,13,0
48202,147,2,2026-06-29,2,41.06,5,0
48203,148,2,2023-04-02,6,158.18,18,1
48204,148,2,2023-04-09,4,96.78,17,0
48205,148,2,2023-04-16,2,54.43,5,0
48206,148,2,2023-04-22,6,147.38,18,0
48207,148,2,2023-04-29,3,66.08,14,0
48208,148,2,2023-05-04,5,134.34,21,0
48209,148,2,2023-05-07,3,72.2,13,1
48210,148,2,2023-05-10,4,101.92,16,0
48211,148,2,2023-05-13,3,74.4,9,0
48212,148,2,2023-05-18,5,131.37,23,0
48213,148,2,2023-05-24,3,79.03,13,0
48214,148,2,2023-05-27,4,103.38,17,0
48215,148,2,2023-06-03,5,126.06,24,0
48216,148,2,2023-06-08,2,48.12,8,0
48217,148,2,2023-06-11,5,127.39,24,0
48218,148,2,2023-06-18,6,149.82,21,0
48219,148,2,2023-06-25,4,104.69,18,0
48220,148,2,2023-06-30,6,140.65,23,0
48221,148,2,2023-07-04,1,33.29,2,1
48222,148,2,2023-07-08,4,95.69,14,0
48223,148,2,2023-07-12,3,75.0,12,0
48224,148,2,2023-07-19,4,94.27,17,0
48225,148,2,2023-07-23,4,102.26,13,0
48226,148,2,2023-07-29,5,131.47,24,0
48227,148,2,2023-08-03,4,97.18,17,0
48228,148,2,2023-08-07,3,74.13,12,1
48229,148,2,2023-08-13,4,103.64,13,0
48230,148,2,2023-08-17,6,153.32,26,0
48231,148,2,2023-08-22,7,181.59,29,2
48232,148,2,2023-08-29,5,121.51,15,0
48233,148,2,2023-09-02,5,134.71,21,0
48234,148,2,2023-09-09,5,120.98,16,0
48235,148,2,2023-09-16,3,76.74,13,0
48236,148,2,2023-09-21,6,143.17,26,0
48237,148,2,2023-09-26,6,147.41,26,0
48238,148,2,2023-10-02,6,148.2,20,0
48239,148,2,2023-10-07,3,75.09,7,2
48240,148,2,2023-10-10,3,71.76,13,1
48241,148,2,2023-10-13,6,146.58,26,0
48242,148,2,2023-10-19,5,117.96,21,0
48243,148,2,2023-10-24,5,122.95,20,0
48244,148,2,2023-10-29,3,82.43,9,0
48245,148,2,2023-11-04,4,91.87,15,0
48246,148,2,2023-11-09,5,128.63,21,2
48247,148,2,2023-11-12,5,134.73,16,0
48248,148,2,2023-11-19,2,46.37,6,0
48249,148,2,2023-11-25,3,84.01,11,0
48250,148,2,2023-11-28,4,103.0,11,0
48251,148,2,2023-12-01,2,54.67,9,0
48252,148,2,2023-12-06,4,96.71,13,0
48253,148,2,2023-12-12,2,57.7,6,1
48254,148,2,2023-12-19,6,141.19,23,0
48255,148,2,2023-12-22,5,131.79,23,0
48256,148,2,2023-12-28,7,181.23,33,0
48257,148,2,2024-01-03,5,121.28,15,0
48258,148,2,2024-01-10,5,129.57,20,2
48259,148,2,2024-01-16,6,157.41,16,0
48260,148,2,2024-01-23,3,65.47,8,0
48261,148,2,2024-01-29,5,126.59,22,1
48262,148,2,2024-02-02,4,102.98,13,0
48263,148,2,2024-02-07,3,72.52,14,0
48264,148,2,2024-02-14,5,128.14,15,0
48265,148,2,2024-02-19,1,16.53,2,0
48266,148,2,2024-02-23,6,153.48,27,0
48267,148,2,2024-02-28,4,107.44,13,0
48268,148,2,2024-03-05,5,133.21,24,0
48269,148,2,2024-03-10,4,92.81,19,0
48270,148,2,2024-03-17,5,123.83,24,1
48271,148,2,2024-03-22,2,53.28,6,0
48272,148,2,2024-03-29,6,149.87,21,0
48273,148,2,2024-04-04,2,47.26,5,0
48274,148,2,2024-04-11,4,108.57,11,0
48275,148,2,2024-04-16,6,144.53,28,0
48276,148,2,2024-04-20,4,107.61,17,0
48277,148,2,2024-04-24,4,98.82,17,0
48278,148,2,2024-04-27,5,122.86,14,0
48279,148,2,2024-05-03,3,84.9,11,0
48280,148,2,2024-05-08,3,67.69,13,0
48281,148,2,2024-05-14,3,71.87,11,0
48282,148,2,2024-05-21,5,118.64,20,0
48283,148,2,2024-05-24,7,173.55,30,0
48284,148,2,2024-05-31,2,49.44,5,0
48285,148,2,2024-06-03,6,146.05,21,0
48286,148,2,2024-06-06,5,127.79,24,0
48287,148,2,2024-06-10,5,130.71,23,2
48288,148,2,2024-06-14,5,126.4,24,0
48289,148,2,2024-06-18,2,54.16,7,1
48290,148,2,2024-06-21,5,116.37,23,0
48291,148,2,2024-06-27,3,77.9,7,0
48292,148,2,2024-06-30,7,173.58,31,0
48293,148,2,2024-07-03,3,68.25,13,0
48294,148,2,2024-07-08,1,28.97,4,0
48295,148,2,2024-07-14,2,59.99,8,0
48296,148,2,2024-07-18,3,68.58,13,1
48297,148,2,2024-07-23,5,122.42,16,0
48298,148,2,2024-07-28,5,120.74,17,0
48299,148,2,2024-08-02,2,53.97,5,0
48300,148,2,2024-08-08,6,154.26,25,0
48301,148,2,2024-08-14,1,15.77,3,0
48302,148,2,2024-08-18,3,83.89,10,0
48303,148,2,2024-08-24,2,51.94,6,0
48304,148,2,2024-08-29,5,118.71,21,1
48305,148,2,2024-09-05,5,123.32,13,0
48306,148,2,2024-09-08,4,104.15,18,0
48307,148,2,2024-09-12,2,51.5,6,1
48308,148,2,2024-09-18,4,103.24,14,0
48309,148,2,2024-09-24,3,72.65,13,0
48310,148,2,2024-09-29,2,46.43,5,0
48311,148,2,2024-10-05,6,158.17,24,0
48312,148,2,2024-10-11,3,78.0,9,0
48313,148,2,2024-10-17,6,145.15,29,0
48314,148,2,2024-10-23,6,147.21,19,1
48315,148,2,2024-10-30,5,125.34,24,0
48316,148,2,2024-11-04,5,122.52,17,0
48317,148,2,2024-11-10,3,78.81,8,0
48318,148,2,2024-11-16,3,81.49,9,0
48319,148,2,2024-11-20,3,65.75,10,0
48320,148,2,2024-11-24,5,129.01,16,0
48321,148,2,2024-11-30,4,109.04,15,0
48322,148,2,2024-12-04,1,22.55,3,0
48323,148,2,2024-12-08,4,91.99,10,0
48324,148,2,2024-12-15,6,158.71,18,2
48325,148,2,2024-12-18,5,115.45,14,0
48326,148,2,2024-12-21,5,124.22,21,0
48327,148,2,2024-12-26,3,69.34,12,0
48328,148,2,2025-01-02,2,57.97,7,0
48329,148,2,2025-01-08,3,71.84,12,0
48330,148,2,2025-01-14,5,124.24,22,1
48331,148,2,2025-01-19,7,171.86,33,0
48332,148,2,2025-01-22,5,120.26,13,0
48333,148,2,2025-01-28,2,49.43,8,0
48334,148,2,2025-02-02,5,121.91,12,0
48335,148,2,2025-02-08,4,108.21,13,0
48336,148,2,2025-02-15,1,23.57,4,0
48337,148,2,2025-02-18,3,83.14,8,0
48338,148,2,2025-02-22,6,158.88,28,1
48339,148,2,2025-02-25,2,48.19,8,0
48340,148,2,2025-03-01,4,108.0,13,0
48341,148,2,2025-03-06,5,129.94,13,0
48342,148,2,2025-03-09,1,31.25,4,0
48343,148,2,2025-03-16,4,98.34,16,0
48344,148,2,2025-03-21,5,124.31,13,0
48345,148,2,2025-03-28,3,76.08,11,0
48346,148,2,2025-04-04,3,76.52,13,1
48347,148,2,2025-04-08,5,130.83,22,1
48348,148,2,2025-04-12,3,68.72,12,0
48349,148,2,2025-04-17,4,91.58,17,0
48350,148,2,2025-04-21,6,148.8,18,0
48351,148,2,2025-04-28,2,40.44,7,0
48352,148,2,2025-05-03,5,131.97,13,0
48353,148,2,2025-05-08,5,118.72,22,1
48354,148,2,2025-05-14,5,133.87,18,0
48355,148,2,2025-05-19,3,80.68,11,0
48356,148,2,2025-05-24,3,73.32,9,0
48357,148,2,2025-05-28,2,40.65,9,0
48358,148,2,2025-06-02,3,82.19,14,0
48359,148,2,2025-06-08,7,169.07,17,0
48360,148,2,2025-06-15,5,128.5,16,0
48361,148,2,2025-06-22,5,121.7,21,0
48362,148,2,2025-06-27,2,46.04,9,0
48363,148,2,2025-07-04,5,118.27,17,0
48364,148,2,2025-07-11,6,141.94,18,0
48365,148,2,2025-07-17,4,107.46,10,0
48366,148,2,2025-07-24,4,103.03,16,0
48367,148,2,2025-07-28,6,145.82,25,1
48368,148,2,2025-08-03,3,76.42,11,0
48369,148,2,2025-08-10,2,49.96,8,0
48370,148,2,2025-08-17,5,123.73,14,0
48371,148,2,2025-08-21,2,51.25,6,0
48372,148,2,2025-08-28,4,92.52,17,0
48373,148,2,2025-09-02,3,69.97,10,1
48374,148,2,2025-09-05,5,119.37,13,0
48375,148,2,2025-09-08,5,125.55,21,0
48376,148,2,2025-09-13,5,129.79,12,0
48377,148,2,2025-09-17,3,70.77,9,0
48378,148,2,2025-09-20,2,58.31,7,0
48379,148,2,2025-09-25,3,72.65,12,0
48380,148,2,2025-10-02,3,72.08,8,0
48381,148,2,2025-10-06,6,158.48,23,0
48382,148,2,2025-10-13,7,172.76,24,0
48383,148,2,2025-10-17,6,156.94,19,0
48384,148,2,2025-10-23,6,159.56,21,0
48385,148,2,2025-10-28,3,65.72,8,0
48386,148,2,2025-10-31,4,108.28,13,0
48387,148,2,2025-11-03,5,115.02,15,0
48388,148,2,2025-11-07,3,65.52,7,0
48389,148,2,2025-11-10,4,109.63,15,0
48390,148,2,2025-11-16,2,54.39,8,0
48391,148,2,2025-11-20,5,122.32,16,0
48392,148,2,2025-11-26,5,122.43,18,1
48393,148,2,2025-12-03,3,83.73,11,0
48394,148,2,2025-12-06,3,75.66,12,0
48395,148,2,2025-12-11,5,130.8,21,0
48396,148,2,2025-12-15,7,176.81,24,0
48397,148,2,2025-12-22,4,93.99,17,0
48398,148,2,2025-12-27,2,55.95,5,0
48399,148,2,2025-12-30,6,141.75,25,0
48400,148,2,2026-01-06,5,116.93,21,1
48401,148,2,2026-01-10,3,84.58,11,0
48402,148,2,2026-01-14,5,127.58,19,0
48403,148,2,2026-01-17,2,49.57,8,0
48404,148,2,2026-01-24,6,142.73,21,2
48405,148,2,2026-01-29,2,50.93,7,0
48406,148,2,2026-02-02,5,127.65,16,0
48407,148,2,2026-02-09,6,150.4,18,0
48408,148,2,2026-02-14,5,116.09,21,0
48409,148,2,2026-02-20,3,79.56,13,0
48410,148,2,2026-02-23,2,45.39,7,0
48411,148,2,2026-02-26,3,70.59,9,0
48412,148,2,2026-03-02,3,79.98,12,0
48413,148,2,2026-03-07,4,106.11,13,0
48414,148,2,2026-03-11,4,95.52,10,0
48415,148,2,2026-03-16,5,121.13,14,0
48416,148,2,2026-03-19,1,26.06,4,0
48417,148,2,2026-03-25,5,121.65,12,0
48418,148,2,2026-03-28,2,57.0,5,0
48419,148,2,2026-03-31,5,117.33,15,0
48420,148,2,2026-04-04,3,71.94,11,0
48421,148,2,2026-04-09,5,134.34,16,0
48422,148,2,2026-04-16,2,40.92,5,0
48423,148,2,2026-04-20,6,155.45,15,0
48424,148,2,2026-04-23,3,78.9,11,0
48425,148,2,2026-04-26,3,81.7,10,0
48426,148,2,2026-05-01,4,104.11,10,0
48427,148,2,2026-05-05,4,106.3,10,0
48428,148,2,2026-05-08,4,98.62,14,0
48429,148,2,2026-05-15,3,75.17,11,0
48430,148,2,2026-05-22,6,151.25,28,2
48431,148,2,2026-05-25,5,127.54,18,0
48432,148,2,2026-05-30,3,71.37,10,0
48433,148,2,2026-06-06,6,148.04,29,0
48434,148,2,2026-06-11,6,154.95,29,0
48435,148,2,2026-06-15,4,90.25,16,0
48436,148,2,2026-06-22,5,126.55,14,0
48437,148,2,2026-06-26,4,103.07,12,0
48438,148,2,2026-06-29,4,101.37,11,0
48439,149,2,2022-06-23,2,57.52,9,0
48440,149,2,2022-06-26,5,128.18,22,0
48441,149,2,2022-07-01,3,65.93,12,1
48442,149,2,2022-07-04,3,79.96,13,0
48443,149,2,2022-07-11,7,176.83,19,0
48444,149,2,2022-07-14,5,115.91,19,0
48445,149,2,2022-07-18,4,107.27,15,2
48446,149,2,2022-07-21,3,66.38,13,0
48447,149,2,2022-07-24,3,81.56,13,1
48448,149,2,2022-07-31,4,91.59,12,0
48449,149,2,2022-08-06,6,158.07,16,1
48450,149,2,2022-08-11,2,51.59,9,1
48451,149,2,2022-08-15,3,82.16,13,0
48452,149,2,2022-08-18,5,123.28,23,0
48453,149,2,2022-08-25,4,106.04,14,1
48454,149,2,2022-08-28,7,176.87,21,0
48455,149,2,2022-09-01,5,129.65,23,0
48456,149,2,2022-09-08,6,147.3,23,1
48457,149,2,2022-09-13,3,81.52,8,1
48458,149,2,2022-09-17,2,57.85,5,1
48459,149,2,2022-09-21,3,80.43,9,0
48460,149,2,2022-09-25,5,128.53,17,0
48461,149,2,2022-10-01,7,166.86,31,0
48462,149,2,2022-10-07,2,50.33,8,0
48463,149,2,2022-10-12,5,132.86,15,0
48464,149,2,2022-10-17,4,106.1,12,1
48465,149,2,2022-10-21,5,130.32,22,0
48466,149,2,2022-10-24,5,125.82,19,0
48467,149,2,2022-10-30,4,109.97,18,1
48468,149,2,2022-11-05,4,103.52,15,0
48469,149,2,2022-11-10,2,47.79,7,0
48470,149,2,2022-11-15,2,50.68,7,0
48471,149,2,2022-11-22,6,152.28,26,0
48472,149,2,2022-11-25,7,180.43,34,1
48473,149,2,2022-12-02,2,50.01,6,0
48474,149,2,2022-12-06,2,55.4,5,0
48475,149,2,2022-12-12,3,79.01,12,0
48476,149,2,2022-12-19,5,126.63,23,0
48477,149,2,2022-12-25,4,107.51,17,0
48478,149,2,2022-12-29,1,28.07,4,0
48479,149,2,2023-01-01,1,19.11,3,0
48480,149,2,2023-01-06,3,73.5,9,0
48481,149,2,2023-01-10,5,119.37,22,1
48482,149,2,2023-01-15,7,170.37,20,0
48483,149,2,2023-01-20,3,77.24,14,0
48484,149,2,2023-01-26,4,105.82,13,0
48485,149,2,2023-01-31,4,101.8,10,0
48486,149,2,2023-02-07,4,109.14,12,0
